clbid,credits,crsid,department,enrolled,instructors,level,max,name,number,pn,prerequisites,revisions,semester,status,term,type,year
0000105144,1.0,0000001139,PSCI,"['Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.']",1,['Anthony Pahnke'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.595656+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2016-09-28T06:12:30.044668+00:00', 'instructors': ['Staff']}, {'_updated': '2018-07-12T16:51:36.251990+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.568749+00:00', 'enroll': '1', 'max': '999'}]",1,C,20161,Research,2016
0000105145,1.0,0000001151,PSCI,['Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.'],0,['Staff'],300,999,Academic Internship,394,True,PSCI 294.,"[{'_updated': '2016-04-25T21:43:45.596726+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-02-03T00:01:54.917125+00:00', 'prerequisites': 'Prerequisite: PSCI 294.'}, {'_updated': '2018-07-12T16:51:36.252729+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.569611+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105146,0.25,0000001178,PSYCH,1,['Carlo O. Veltri'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.598118+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2016-09-28T06:12:30.046170+00:00', 'credits': 1.0, 'instructors': ['Staff']}, {'_updated': '2018-07-12T16:51:36.253437+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.570489+00:00', 'enroll': '1', 'max': '999'}]",1,C,20161,Research,2016
0000105147,1.0,0000001188,PSYCH,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.599961+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.254141+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.571370+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105148,1.0,0000001236,REL,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.601852+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.254858+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.572215+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105149,1.0,0000001253,REL,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.603140+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.255540+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.573041+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105150,1.0,0000001275,RUSSN,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.604131+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.256218+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.573878+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105151,1.0,0000001279,RUSSN,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.605058+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.256896+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.574721+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105152,1.0,0000001315,SOAN,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.606089+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.257602+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.575553+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105153,1.0,0000001319,SOAN,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.607317+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.258282+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.576376+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105154,1.0,0000001341,SPAN,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.608255+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.259019+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.577207+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105155,1.0,0000001354,SPAN,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.609537+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.259694+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.578025+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105156,1.0,0000001366,SWRK,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.612330+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.260373+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.578868+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105157,1.0,0000001372,SWRK,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.614101+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.261172+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.579735+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105158,1.0,0000001394,THEAT,['Prerequisite: at least three previous courses in department.'],0,['Staff'],200,999,Academic Internship,294,True,at least three previous courses in department.,"[{'_updated': '2016-04-25T21:43:45.615823+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-02-03T00:01:54.929630+00:00', 'prerequisites': 'Prerequisite: at least three previous courses in department.'}, {'_updated': '2018-07-12T16:51:36.262131+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.580617+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Academic Internships,Research,2016
0000105159,1.0,0000001400,THEAT,['Prerequisite: at least five previous courses in department.'],0,['Staff'],300,999,Academic Internship,394,True,at least five previous courses in department.,"[{'_updated': '2016-04-25T21:43:45.617035+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-02-03T00:01:54.930690+00:00', 'prerequisites': 'Prerequisite: at least five previous courses in department.'}, {'_updated': '2018-07-12T16:51:36.263060+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.581526+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105160,1.0,0000001409,STAT,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.618007+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.263768+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.582397+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105161,1.0,0000001413,STAT,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.618934+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.264451+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.583217+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105162,1.0,0000000797,MEDIA,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.619827+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.265130+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.584027+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105163,0.5,0000001282,RUSST,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.620714+00:00', 'locations': []}, {'_updated': '2018-07-12T16:51:36.265807+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.584903+00:00', 'enroll': '0', 'max': '999'}]",1,O,20161,Research,2016
0000105164,1.0,0000000784,MGMT,1,['Sian E. Muir'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.622442+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2016-09-28T06:12:30.056624+00:00', 'instructors': ['Staff']}, {'_updated': '2018-07-12T16:51:36.266495+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.585775+00:00', 'enroll': '1', 'max': '999'}]",1,C,20161,Research,2016
0000105165,1.0,0000024395,FILM,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.623870+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.267288+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.586676+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105166,1.0,0000026170,WMGST,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.625865+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.267968+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.588076+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105167,1.0,0000026172,WMGST,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.627368+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.268748+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.589070+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105168,1.0,0000027329,RACE,0,R,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.628421+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.269423+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.589914+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105169,1.0,0000027331,RACE,0,R,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.629358+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.270097+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.590762+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105170,1.0,0000027398,LAMST,0,R,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.630265+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.270830+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.591542+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105171,1.0,0000027400,LAMST,0,R,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.631182+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.271506+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.592328+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105172,0.25,0000000374,DANCE,0,['Staff'],200,999,Academic Internship,294,True,False,"[{'_updated': '2016-04-25T21:43:45.632066+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.272184+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.593113+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Internship,Research,2016
0000105173,0.5,0000000096,ASIAN,0,['Staff'],300,999,Academic Internship,394,True,False,"[{'_updated': '2016-04-25T21:43:45.633309+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.272862+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.594016+00:00', 'enroll': '0', 'max': '999'}]",1,C,20161,Research,2016
0000105180,1.0,0000001376,THEAT,"['This studio course is designed as an overview of the acting process for the non-major and includes basic acting theories, rehearsal techniques, improvisation, history, and styles. Students explore and practice exercises, scene work, and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. This course does not fulfill the acting requirement for the major. Offered each semester.']",17,0/0,"['ALS-A', 'ORC']",['Karen Wilson'],100,18,Acting for Non-Majors,115,"[{'day': 'Mo', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'}, {'day': 'We', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'}, {'day': 'Fr', 'end': '10:00', 'location': 'TB Haugen', 'start': '09:05'}]",False,False,"[{'_updated': '2016-04-25T21:43:45.635946+00:00', 'locations': []}, {'_updated': '2016-04-27T11:01:00.528038+00:00', 'status': 'O'}, {'_updated': '2018-07-12T16:51:36.273607+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.595029+00:00', 'enroll': '17', 'max': '18'}, {'_updated': '2018-11-02T04:18:36.116613+00:00', 'firstyear': None}]",A,1,C,20161,Acting for the Non Major,Research,2016
0000105181,1.0,0000000839,MUSIC,"['This studio course focuses on advanced techniques of acting and singing for the musical stage with emphasis on opera. Students explore voice, movement, improvisation, and characterization at an advanced level. Participants receive coaching in musical and dramatic style through solo and small ensemble literature and prepare scenes for class performance. The course culminates with public performances of a fully staged and costumed lyric theater work. May be repeated once. A production fee will be charged to all students participating in the production. Offered annually in the fall semester. Prerequisites: two semesters of voice study or permission of instructor.']",9,"['Dale Kruse', 'James McKeel']",200,19,Adv Act Lyric Stage,"['Only open to students by previous audition.', 'This course includes an academic civic engagement (ACE) component.']",267,"[{'day': 'Tu', 'end': '13:10', 'location': 'CHM Urness', 'start': '11:45'}, {'day': 'Th', 'end': '14:05', 'location': 'CHM Urness', 'start': '12:45'}]",False,Prerequisites: two semesters of voice study or permission of instructor.,"[{'_updated': '2016-04-25T21:43:45.638814+00:00', 'locations': [], 'status': 'O'}, {'_updated': '2016-04-27T23:00:58.967892+00:00', 'notes': 'Only open to students by previous audition.'}, {'_updated': '2018-07-12T16:51:36.274401+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.596159+00:00', 'enroll': '9', 'max': '19'}]",1,C,20161,Advanced Acting For The Lyric Stage,Research,2016
0000105182,0.25,0000001098,PHYS,"['Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the fall semester.']",6,0/0,['David Nitz'],0/0,300,0,Adv Physics Lab (376),['Registration by permission of instructor only.'],386,"[{'day': 'Fr', 'end': '15:55', 'location': 'RNS 298', 'start': '12:55'}]",False,False,"[{'_updated': '2016-04-25T21:43:45.641144+00:00', 'locations': [], 'notes': 'Only open to rising seniors during web registration. Rising juniors may add on a space-available basis during the drop/add period.', 'status': 'O', 'times': ['M 0100-0400PM']}, {'_updated': '2018-07-12T16:51:36.275222+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.597218+00:00', 'enroll': '6', 'max': '0'}, {'_updated': '2018-11-02T04:18:36.119613+00:00', 'firstyear': None, 'junior': None, 'sophomore': None}]",A,1,0/0,C,20161,Advanced Physics Laboratory,Lab,2016
0000105183,0.25,0000001098,PHYS,"['Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the fall semester.']",8,0/0,['David Nitz'],0/0,300,6,Adv Physics Lab (376),"['Only open to rising seniors during web registration. Rising juniors may add on', 'a space-available basis during the drop/add period.']",386,"[{'day': 'Th', 'end': '11:00', 'location': 'RNS 298', 'start': '08:00'}]",False,False,"[{'_updated': '2016-04-25T21:43:45.642835+00:00', 'locations': []}, {'_updated': '2016-04-27T11:01:00.549089+00:00', 'status': 'O'}, {'_updated': '2016-05-05T23:00:57.154245+00:00', 'instructors': ['Staff']}, {'_updated': '2018-07-12T16:51:36.275985+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.598270+00:00', 'enroll': '8', 'max': '6'}, {'_updated': '2018-11-02T04:18:36.121061+00:00', 'firstyear': None, 'junior': None, 'sophomore': None}]",B,1,0/0,C,20161,Advanced Physics Laboratory,Lab,2016
0000105184,0.25,0000001098,PHYS,"['Experiments explore various aspects of quantum physics. Emphasis is on the development of good laboratory techniques, analytical skills, and the ability to work independently. Each 0.25-course registration averages one afternoon of work each week. Offered annually in the fall semester.']",8,0/0,['Brianna S. Thomas'],0/0,300,6,Adv Physics Lab (376),"['Only open to rising seniors during web registration. Rising juniors may add on', 'a space-available basis during the drop/add period.']",386,"[{'day': 'Th', 'end': '15:45', 'location': 'RNS 298', 'start': '12:45'}]",False,False,"[{'_updated': '2016-04-25T21:43:45.645555+00:00', 'instructors': ['David Nitz'], 'locations': []}, {'_updated': '2016-04-27T11:01:00.563582+00:00', 'status': 'O'}, {'_updated': '2016-08-06T17:00:53.014571+00:00', 'instructors': ['Staff']}, {'_updated': '2018-07-12T16:51:36.276769+00:00', 'enroll': None, 'max': None}, {'_updated': '2018-08-07T14:48:29.599352+00:00', 'enroll': '8', 'max': '6'}, {'_updated': '2018-11-02T04:18:36.122509+00:00', 'firstyear': None, 'junior': None, 'sophomore': None}]",C,1,0/0,C,20161,Advanced Physics Laboratory,Lab,2016
